sid,freq,power
0,0,0.11203469643549481
0,0,0.14314460292321632
0,0,0.5365246692259953
0,0,0.1795282724670952
0,0,0.24829687190958624
0,0,1.052696556567117
0,0,1.4739994972148396
0,0,0.15661404424891257
0,0,0.1897618765127122
0,0,0.4547679530709305
0,0,0.43202027330009485
0,0,1.0476102121031445
0,0,0.14364339972254847
0,0,1.0015035910896815
0,0,1.9421268967521446
0,0,1.256343044084117
0,0,2.1785684024252467
0,1,0.4996631305109553
0,1,1.694662443789075
0,1,0.23420007718994454
0,1,0.28683227576310466
0,1,0.028616863594954228
0,1,0.5546282231645958
0,1,0.5915517801708634
0,1,0.5350515002904555
0,1,1.1194422568278857
0,1,0.13604115037482684
0,1,0.4561775650651599
0,1,1.089171708068856
0,1,0.5682598423262238
0,1,0.8117565148092926
0,1,0.32501830134749277
0,1,0.8770578818151417
0,1,0.5573121676994689
0,2,0.3197460529580055
0,2,0.40965125768451743
0,2,0.7793858344335104
0,2,0.10919868683141326
0,2,2.326764781645203
0,2,1.0612231070464357
0,2,1.1483488986678243
0,2,0.46195708491884985
0,2,0.7570123431916377
0,2,0.715193694723947
0,2,1.864576821433338
0,2,0.6684476922963861
0,2,1.925244393464213
0,2,0.6526119223676766
0,2,0.19507180440553545
0,2,0.5804806025970402
0,2,0.4272973971069955
0,2,1.7242248029348644
0,2,0.8892750084228946
0,2,1.5958754088652334
0,2,1.2033298170506401
0,2,0.6336009764661663
0,2,1.236759201690176
0,2,1.4380440490335982
0,2,0.31007509790015214
0,2,0.9246204523964622
0,2,1.5816144458373222
0,2,0.7773378778758698
1,0,0.08825420054195673
1,0,0.7109278201500396
1,0,0.8489514288744978
1,0,0.35416480590046695
1,0,0.023989308080224415
1,0,0.6574625437222814
1,0,1.8723454657583476
1,0,0.21070627351156804
1,0,1.1920557766829298
1,0,0.15834101729685515
1,0,1.8929294455623953
1,0,0.005723623355843482
1,0,0.9146217140066861
1,0,0.01672209034681261
1,0,0.23780074633972745
1,0,0.6916553872167577
1,0,0.025868782778018243
1,0,0.23982040110894537
1,1,0.12149736219382758
1,1,0.4996418468213492
1,1,0.5597487997579477
1,1,1.7215876115661122
1,1,0.1167802678467919
1,1,0.8607039211258066
1,1,0.4202765245099574
1,1,1.2175992188934113
1,1,1.1056070811350684
1,1,0.26006825602558276
1,1,0.22311248055926725
1,1,0.3242158592760465
1,1,0.574611056238461
1,1,0.5681056802293375
1,1,0.17028100156290962
1,1,0.023542631487877153
1,1,0.7403644778439573
1,1,0.45294674211053104
1,2,0.6042984387698052
1,2,2.3356071270102285
1,2,1.089735327151682
1,2,0.8184778933589656
1,2,1.3442502992427239
1,2,1.898876182879184
1,2,2.59395445165748
1,2,0.4471864012470442
1,2,0.30044985210639635
1,2,0.9486345327195584
1,2,0.45603086876393106
1,2,0.7769622364652475
1,2,0.19677652883981725
1,2,0.10591973063469914
1,2,0.2530806351380931
1,2,0.5687985176214093
1,2,1.5965524506272424
1,2,0.6588091210641239
1,2,1.2513531401489189
1,2,0.9616886455371424
1,2,0.15183714255321762
1,2,1.3743186102328147
1,2,0.678205196691644
1,2,0.8713154352740915
1,2,1.0864718471238322
1,2,0.6903763074648677
1,2,0.5848322770171346
1,2,1.5970802570874694
1,2,0.09237117666473615
2,0,0.6979303191292932
2,0,0.3806835703702711
2,0,0.5917923209536736
2,0,0.39745014823767616
2,0,0.5497920896758841
2,0,0.5572314151068704
2,0,0.7995163764950787
2,0,0.1071873629004291
2,0,0.41159242424904663
2,0,0.20638098502643742
2,0,0.007867489209585911
2,0,1.5508765093485501
2,0,1.1197048111066124
2,0,0.006791870728378475
2,0,0.7688396747588429
2,1,0.3481692842815402
2,1,1.1497153766838608
2,1,0.41305037927666755
2,1,0.705680963155586
2,1,0.9779349804845308
2,1,0.84862184758985
2,1,0.8264962934057369
2,1,0.28830149416354645
2,1,1.6452910549537878
2,1,0.27369361308003737
2,1,0.6492855052971589
2,1,0.06234219761858999
2,1,0.04626941878331025
2,1,0.049210646980206385
2,1,0.746536244928048
2,2,0.10865283307518345
2,2,0.2877778885682865
2,2,0.7893619420561852
2,2,0.43730945362489615
2,2,0.3240727597109029
2,2,0.44035122690878326
2,2,0.5276068147166193
2,2,1.7380495859188871
2,2,0.0121295120808173
2,2,0.675341204507272
2,2,0.4028493019835042
2,2,0.7940137770158145
2,2,0.4419803247089795
2,2,0.4705863568759754
2,2,0.6234399575361194
2,2,0.3567064362929588
2,2,0.11653146382182152
2,2,0.22955375286905172
2,2,1.8414022193339492
2,2,0.7217261191026986
2,2,0.4002909647932471
2,2,0.2966381753007399
2,2,1.3730900455690351
2,2,1.5244350652680811
2,3,0.4428215401779845
2,3,1.6685526644264277
2,3,1.1617663875926247
2,3,1.538585527461165
2,3,2.047754723816402
2,3,1.589072695892936
2,3,0.45762903991277604
2,3,1.5934801432979937
2,3,0.3316240562388623
2,3,1.2208593811167059
2,3,2.109149648399672
2,3,1.1823136201912134
2,3,0.7408142789572217
2,3,1.027973880246001
2,3,1.988974821418961
2,3,0.6146364034172246
2,3,0.8692439934778786
2,3,1.7236571268921455
2,3,0.031277434482177756
2,3,0.9324338962153684
2,3,0.6008116505567832
2,3,1.0478907139124305
2,3,0.008901154599334337
2,3,0.19675866901399347
2,3,1.485535587747103
2,3,1.4321995729877897
2,3,0.11035187975621664
2,3,1.1058033373264262
2,3,0.7763643965749908
2,3,0.6832446424679353
2,3,2.156698434038878
2,3,0.26476904457402284
2,3,0.3884702580616303
2,3,0.7831183410881695
2,3,1.3181237354799868
2,3,0.4817957509640497
2,3,0.24499844445541336
2,3,1.4258347373349078
2,3,1.9401144794424396
2,3,0.1394474147141777
2,3,0.8320120772703652
3,0,1.7588943032820152
3,0,1.0683659110057835
3,0,1.6714543045931305
3,0,0.8726053830583678
3,0,1.92536556017528
3,0,0.5115485671702793
3,0,0.6347746506922187
3,0,1.2176402576513803
3,0,0.22148321311272023
3,0,1.1587135068120662
3,0,1.0497474725026514
3,0,1.4434401545571967
3,0,0.24540502810128278
3,0,1.788906048003703
3,0,2.6449182749207827
3,1,1.007827712841744
3,1,3.2468864915358617
3,1,0.3484524151042501
3,1,0.28028406388940014
3,1,1.8921221076554589
3,1,0.9993022073570399
3,1,0.2882308687132087
3,1,0.06969702251926475
3,1,0.9594960624433638
3,1,0.2279456629992783
