sid,freq,power
0,0,0.8608764031236151
0,0,0.44216354108847705
0,0,0.4703073895668482
0,0,0.07590658763850291
0,0,1.297438885526648
0,0,1.1942104415455985
0,0,1.0582363219490396
0,0,0.2165223314761401
0,0,0.42007610287098074
0,0,0.4172287966228742
0,0,0.40284552709152716
0,0,1.433961653233797
0,0,1.7797450314965284
0,1,1.0006565097613198
0,1,3.2336756319898687
0,1,0.372951153323894
0,1,0.10783463406269843
0,1,0.21266803387927163
0,1,1.7593334055507337
0,1,0.6390327271099205
0,1,0.9860875450553138
0,1,0.2910825738369764
0,1,0.001687283037490146
0,1,0.08240332557434452
0,1,0.5646931335903088
0,1,1.0768980795304073
0,2,0.6996452963741868
0,2,2.0539844259107034
0,2,1.2630360777440435
0,2,0.42349923542917606
0,2,0.917453714693566
0,2,0.14843009278706407
0,2,0.4343182631722367
0,2,0.24544748692494733
0,2,0.7492907380329784
0,2,0.452220486471966
0,2,2.1132334037853955
0,2,1.816795747798037
0,2,0.8799744574724023
0,2,0.2865735296171225
0,2,1.8357266812905528
0,2,0.09845150056898128
0,2,0.7346637969756066
0,2,1.7230153516458633
0,2,0.06960044880646343
0,3,0.6354669619916704
0,3,1.966090741529281
0,3,0.030422029154217354
0,3,0.0510608005580504
0,3,2.215067862511393
0,3,0.08098023009064649
0,3,0.5026301438693803
0,3,0.2397447186483197
0,3,2.434547830577741
0,3,0.19074810538182327
0,3,0.2209456005283213
0,3,1.006400317160833
0,3,1.3408810614193805
0,3,0.24660661150434182
0,3,0.33595768651560476
0,3,0.16169758375591353
0,3,0.9955210350367626
0,3,0.07402295708875599
0,3,0.481666019270546
0,3,0.7211318955653857
0,3,0.3325809213927586
0,3,2.0178985944064145
0,3,0.8143771481505265
0,3,0.29299661797422943
0,3,0.5477113654925189
0,3,1.0445185087563256
0,3,0.25231360330383135
0,3,0.5365770613579629
0,3,0.10376026979088326
0,3,0.713991002500256
0,3,0.27792566102117916
1,0,0.19864059561317837
1,0,0.4150498707006075
1,0,0.7034767586645689
1,0,0.7009974462624742
1,0,0.05283360723218624
1,0,1.361255970874876
1,0,0.6871230074412765
1,0,0.7714343607471587
1,0,0.08869834015899318
1,0,0.3434639152901875
1,0,0.6516273967532807
1,0,0.4620723728683342
1,0,0.6294125616575712
1,0,1.3944220802830283
1,1,0.7018329697506638
1,1,2.3100157011111313
1,1,0.3583332411009523
1,1,1.2174145090988693
1,1,0.7892333503723855
1,1,0.9117402776264825
1,1,1.2313551554275879
1,1,0.31360158670960403
1,1,0.18214108153483402
1,1,1.0354009441887104
1,1,0.6707790421284302
1,1,0.17659597827805437
1,1,1.0493328723265463
1,1,0.5555910997507626
1,2,0.8675322239862108
1,2,2.720399980193353
1,2,0.5819663216773482
1,2,1.5722440693538347
1,2,0.23422813008511867
1,2,0.476962619263783
1,2,0.5183951067084966
1,2,0.0947563533730131
1,2,1.2004863443252667
1,2,0.7632679745579282
1,2,0.12298277683245452
1,2,0.12744804036488827
1,2,1.2410756802244636
1,2,1.1172966165905533
1,2,1.9749751302990683
1,2,0.26700874371372013
1,2,1.5617798808052874
1,2,2.0749830365117226
1,2,0.295801796147777
1,2,0.2857245881294745
1,2,2.5099305972826733
1,2,0.7800076345309819
1,3,0.24784130665787932
1,3,0.4313310283275993
1,3,0.22752139796759396
1,3,0.3632768765572155
1,3,0.8864618964469088
1,3,0.4910743695649981
1,3,1.284111935473544
1,3,1.913444604890122
1,3,0.7081127809927533
1,3,0.5048999055682496
1,3,1.858816817850417
1,3,0.901722975203952
1,3,0.7575772975143619
1,3,0.2916164455649526
1,3,1.5152934016195303
1,3,0.6495298831045307
1,3,1.1429067044290253
1,3,0.02560351162070362
1,3,1.1230425892517055
1,3,1.057076338412038
1,3,1.1050880688955977
1,3,0.6452788846011457
1,3,1.0898038270541168
1,3,1.3224972638812527
1,3,1.053091903019168
1,3,0.03367371144932508
1,3,0.6704929633154394
1,3,0.8845796356705627
1,3,0.4337881706305016
1,3,0.37823778331402136
1,3,0.5443241120675175
1,3,0.5632101709471552
1,3,1.1740401620165652
1,3,2.401708113561804
1,3,0.7231871162960247
1,3,2.7055158090293774
1,3,0.33143772349675343
2,0,0.682462382004507
2,0,0.27147574201112046
2,0,1.059907235763112
2,0,0.5606388859082587
2,0,0.27514605213030435
2,0,1.4416201214799373
2,0,1.8618058541511897
2,0,0.9710950260736334
2,0,0.8000140343645293
2,0,0.7277393159228722
2,0,0.8718628241909094
2,0,0.5554393937768325
2,0,0.015241567273097003
2,0,0.6373825900162955
2,0,1.1315954261592656
2,0,0.5572029172665961
2,1,0.023828452905121984
2,1,0.017714022765671036
2,1,0.12188425773894616
2,1,0.6068934211380891
2,1,0.6668158020382825
2,1,1.2599004901723898
2,1,0.8509559545121431
2,1,0.011575298189406604
2,1,0.14202411209152258
2,1,1.1313604515987659
2,1,0.5006739506898656
2,1,0.55886608226968
2,1,0.6459116337800392
2,1,0.2082208841881194
2,1,0.43674686631646054
2,1,0.9551329953693013
2,2,1.0840401862870543
2,2,3.5435574369154472
2,2,0.39820789572160376
2,2,1.274814004036027
2,2,0.6073805590682564
2,2,0.23195670147529832
2,2,1.3099254178144644
2,2,0.027961326174682836
2,2,0.7393995918965561
2,2,0.31309659332427736
2,2,1.41533474020575
2,2,1.228801738523503
2,2,2.214053866784747
2,2,0.9088300873467643
2,2,0.04089162347267071
2,2,0.20101817283504111
2,2,0.3541130578280017
2,2,0.44903105313053704
2,2,0.44165140311817924
2,2,0.44944574941599
2,2,0.25522380497399955
2,2,0.07882064186820344
2,2,0.09818424169638479
2,2,0.06133409380112077
2,2,0.1333408376808285
2,2,0.35920515077862186
2,3,0.19711988285484042
2,3,0.006733421197053277
2,3,0.5011127020836755
2,3,1.2018221012942887
2,3,1.4207743354846263
2,3,0.9329457373077168
2,3,1.6176399041654175
2,3,1.045980884908725
2,3,1.1023888605647458
2,3,1.7466528859386
2,3,0.6060083817728964
2,3,0.6098934509940368
2,3,1.4695167291281195
2,3,1.8553837302511582
2,3,1.1181220606632212
2,3,0.9185512363968316
2,3,1.2378329188903336
2,3,0.6903909175626529
2,3,0.8579584523703825
2,3,0.4695331930905262
2,3,0.3866236342325829
2,3,0.2335665593922584
2,3,0.6413770641206719
2,3,0.1750927149650459
2,3,1.2243586899518804
2,3,0.2965292620895753
2,3,0.09898965703104205
2,3,2.1327099401540828
2,3,1.4699912699898507
2,3,1.1370976247317666
2,3,1.3630742119845396
2,3,0.9905456011334075
2,3,1.4262544474952552
2,3,1.2306091683543137
2,3,0.6777996984333658
2,3,0.8696647332072559
2,3,0.6021601660155511
2,3,0.46468097533270475
2,3,0.9536622830775938
2,3,1.1402412433804043
2,3,1.0731348099338343
2,3,0.3969569587833518
2,3,0.8955421640664666
2,3,1.1440439149948949
2,3,1.093496466341208
3,0,1.0021762684106699
3,0,1.1773555406094904
3,0,1.4721506378668072
3,0,1.350520476411273
3,0,1.0837263419839345
3,0,1.0739053827559595
3,0,0.5051815572941749
3,0,0.20092223241917442
3,0,0.9936395911076688
3,0,1.0811366864801903
3,0,1.3724333701660898
3,0,0.9318519633736043
3,0,0.5325238261997959
3,0,1.0828316127624258
3,0,0.17909898379050604
3,0,0.7052574409773139
3,0,0.9785742196155526
3,1,0.5176753250678288
3,1,1.7820783359083878
3,1,0.7340951858780242
3,1,0.6307334606652637
3,1,0.5623221828389571
3,1,1.5123626553761054
3,1,0.8721702779562505
3,1,0.3596393010236699
3,1,0.10443976614398683
3,1,0.3541632109310129
3,1,0.04137783112445658
3,1,0.3526509255815596
3,1,0.8436991302248685
3,1,0.3690274020073385
3,1,0.7628068592764771
3,1,0.7279773794383682
3,1,0.05681062542399922
3,2,1.091400193485373
3,2,3.4507492403287334
3,2,1.0999886788288031
3,2,0.2908944244270698
3,2,1.0578280804907703
3,2,0.9819876708563792
3,2,0.40722876504113964
3,2,0.2052178843557689
3,2,0.5496080932590677
3,2,0.0969264525806895
3,2,0.8551185422812887
3,2,0.9879533915015485
3,2,1.4226195144950498
3,2,1.440428529808723
3,2,0.41888436575341986
3,2,0.039634091795792484
3,2,0.39130325265926186
3,2,0.8900804161746073
3,2,1.2592391276456922
3,2,1.3942415656333822
3,2,0.2518462226073664
3,2,0.7516938706369766
3,2,0.5597610528025931
3,2,0.0854281873322159
3,2,0.0047656380564203215
3,2,0.34943196291053935
3,2,0.12660655286148303
3,3,0.6785777570431839
3,3,1.2717172832565093
3,3,1.7605853947324719
3,3,0.4815672358139293
3,3,1.5318729337683172
3,3,2.0882431179055794
3,3,0.8687129447757937
3,3,1.3826995659274632
3,3,0.487648913296094
3,3,0.3291978274575486
3,3,0.7726003734307828
3,3,1.1452364490706204
3,3,0.8229273821656716
3,3,0.44712915559165084
3,3,1.5090212625892205
3,3,0.5780752581740254
3,3,0.3532551867729737
3,3,1.3017850542387286
3,3,0.7900146554713041
3,3,0.009579674243683783
3,3,1.0402340844921205
3,3,0.41033923200483574
3,3,2.1668307883147917
3,3,0.7237539208350519
3,3,2.088309894228776
3,3,1.3989654872315611
3,3,0.5106817687278216
3,3,0.5818124966404427
3,3,0.657980716068981
3,3,1.1496807640045577
3,3,0.4240747651685224
3,3,0.7747499499123481
3,3,0.7089380880194105
3,3,0.6371289075731571
3,3,0.332697758854998
3,3,0.7035792107759476
3,3,1.2815201530824325
3,3,0.7850910428433412
3,3,0.8881629507711563
3,3,1.901732130415615
3,3,0.1920917315533224
3,3,0.1636375610633347
3,3,0.6296204301463496
3,3,0.10847030802682452
3,3,1.8572438308152956
3,3,2.4188556398168797
3,3,1.1022381900011209
3,3,0.20897655766672799
4,0,0.02130314207235228
4,0,0.5517865414374503
4,0,0.05425095650435419
4,0,0.6471301947379704
4,0,0.017224942351592085
4,0,0.33974281165289444
4,0,0.8475608058154421
4,0,1.075065234467477
4,0,0.4925937738685277
4,0,1.2057773859929715
4,0,1.1835479207261232
4,0,0.3429670753816045
4,0,1.3056057205189544
4,0,0.7893569107240496
4,0,0.8378406483876828
4,1,0.7755048498529887
4,1,2.5354412967823143
4,1,0.2199700789698437
4,1,0.44069846781198646
4,1,1.7628657619702714
4,1,0.16827303005111616
4,1,0.0569187381325861
4,1,0.506415866789803
4,1,2.4500309902311597
4,1,1.908648450055593
4,1,0.7907791520330537
4,1,0.34058111976369415
4,1,0.03676412703968069
4,1,0.16376507404300433
4,1,0.3034202579865895
4,2,0.5595537482866738
4,2,0.7686421681265628
4,2,1.7452179530094958
4,2,0.5651580941278223
4,2,1.451517671994254
4,2,0.08926976884675679
4,2,0.09727529566478225
4,2,0.5444519435512587
4,2,0.5697628492503222
4,2,1.430528737097887
4,2,0.055138316534743444
4,2,0.2991103280504513
4,2,1.6330767905180332
4,2,0.0721220985502449
4,2,0.4213475435243953
4,2,0.4721914787129331
4,2,0.2584262130469815
4,2,0.1073021927782942
4,2,1.3747613558310945
4,2,0.4792797882917916
4,2,0.659008975418857
4,2,1.0260340902173073
4,2,0.28940913634508664
4,2,1.273007297239843
5,0,0.5470867622683047
5,0,0.4470809335689312
5,0,0.06555795766440801
5,0,0.13520664874111366
5,0,0.754422654916338
5,0,0.43333157783622794
5,0,0.1776423003575367
5,0,0.26026037348239445
5,0,0.6394205318429304
5,0,0.32725894930943933
5,0,0.5059790559668648
5,0,0.8238322226434588
5,0,0.7592565380479365
5,0,0.1520285933030576
5,0,1.1549089880658305
5,0,1.1577581774296546
5,0,1.494404641183887
5,1,0.8863104267697345
5,1,2.9319048020723653
5,1,0.3916323044167222
5,1,0.14924547907013264
5,1,0.07104017324630113
5,1,1.1943113755269692
5,1,0.773800023053621
5,1,0.4511634148707666
5,1,0.022041304249486356
5,1,1.0920172165782993
5,1,0.19188330752862134
5,1,0.008124047009964955
5,1,0.9232117238686287
5,1,0.5074829784829163
5,1,0.09460214896064553
5,1,0.2843348937326268
5,1,1.063813333406886
5,2,0.7656684316443215
5,2,1.4184121505857636
5,2,1.4478855112042224
5,2,0.2476527666131066
5,2,0.2345064330018256
5,2,1.344077820932952
5,2,1.1856938712732263
5,2,0.14199270442749867
5,2,0.276962991405341
5,2,1.3705882573759525
5,2,0.5114487037809883
5,2,0.503247963950622
5,2,1.8654148174846639
5,2,1.048605341373915
5,2,1.5153130040296388
5,2,0.8778638093544667
5,2,2.1397613794863726
5,2,1.3722330351595613
5,2,1.3819268862852692
5,2,1.8094031440519007
5,2,0.8426357819683915
5,2,0.5160161354232123
5,2,1.9103054916284896
5,2,0.2796366119818425
5,2,0.12258533625820882
5,2,0.06688234432869948
5,2,0.038013227095943264
5,2,0.2481359356906824
6,0,0.025639579728946132
6,0,0.6664998380963025
6,0,0.4315102641618206
6,0,0.47830536860150746
6,0,0.20442626165603603
6,0,0.20400483312959486
6,0,0.07379101111768013
6,0,0.5715241349214235
6,0,0.3528522374137882
6,0,1.4792473595716922
6,0,0.3672041805758146
6,0,0.7995943933471567
6,0,0.3792685447122855
6,0,0.6961605210586834
6,0,0.4137634543853716
6,0,0.11208175689133096
6,0,0.8421952133636409
6,0,0.9724420158281631
6,1,0.36492996706540276
6,1,1.0913892919012778
6,1,0.40920544686748306
6,1,0.3254280428679009
6,1,0.2734824073399642
6,1,0.24334465919984274
6,1,0.5017373357885853
6,1,1.7023439342858628
6,1,0.23485624449354064
6,1,0.29198194706190983
6,1,0.3910958271297705
6,1,0.8077713804011548
6,1,0.8802227987295984
6,1,0.272172939693462
6,1,0.19834638095467333
6,1,0.13547287905834135
6,1,0.5547926689029684
6,1,0.996766903172661
6,2,1.254890063050791
6,2,4.243343225909462
6,2,1.2898097346898223
6,2,0.4470712229034902
6,2,0.9276371742052675
6,2,0.5298470929277168
6,2,1.3223502340333984
6,2,0.6859131934314283
6,2,0.11585597718620713
6,2,0.20622839125248524
6,2,0.3443368453009273
6,2,0.4256168610805279
6,2,0.5480685481590352
6,2,0.3320068664919008
6,2,1.170619156626934
6,2,0.02960711817242167
6,2,1.6387263535846366
6,2,0.6205720631481906
6,2,0.047987327009513595
6,2,0.4318328196627809
6,2,0.5207305566300914
6,2,1.5882160522879671
6,2,0.345758813622015
6,2,1.6898956424776652
6,2,0.5883876420019165
6,2,0.8497028531953053
6,2,1.3388402478975623
6,2,0.4403407850136513
6,2,1.590110985393411
6,3,0.32145523550579297
6,3,0.06009302639464937
6,3,0.08772664839785999
6,3,0.380302387473663
6,3,0.025413999501712536
6,3,0.12078781879721104
6,3,0.1807037186518737
6,3,1.8723320767558578
6,3,1.0209242575070352
6,3,0.5725773359399889
6,3,0.13730557502141053
6,3,1.5442501550546182
6,3,1.4666281390396798
6,3,1.2375380969087573
6,3,0.2921338479081985
6,3,1.6129251759075516
6,3,1.3826951468921045
6,3,2.5656955657928284
6,3,0.659841878397232
6,3,0.5855977803287383
6,3,1.7426873192134582
6,3,0.47793708792077866
6,3,0.780749939223646
6,3,1.5135302031490692
6,3,0.0156374988721986
6,3,0.5416339320087319
6,3,0.05895541198261307
6,3,0.6226948009534679
6,3,0.33821388879615116
6,3,1.5370958199475433
6,3,1.4149835540469766
6,3,0.1939801301824555
6,3,0.13784055753751134
6,3,1.787955524420208
6,3,1.065905346565346
6,3,1.6655484995482686
6,3,0.10820151562701506
6,3,0.11739093773344263
6,3,1.6930601166722667
6,3,0.013784854918776374
6,3,2.1383942596886025
6,3,0.24282660899543757
6,3,0.2827633833247129
6,3,1.429758857725529
6,3,0.4945471775221616
6,3,0.22214554103441395
6,3,1.9664468810833906
6,3,1.926920727413448
6,3,0.6706454167084622
6,3,2.3156384111906294
6,3,1.1060738273243227
7,0,2.1179093088682333
7,0,0.09043972512178983
7,0,3.109133164403447
7,0,0.3197518461625843
7,0,1.6582193907708966
7,0,0.878741812859184
7,0,0.27999256070026124
7,0,0.2676543577002292
7,0,1.097955108489327
7,0,1.2785527192970112
7,0,0.13304062541151623
7,0,0.04473829404002123
7,0,0.8310950549937856
7,0,0.30204561524890916
7,0,1.4279182626054543
7,0,0.5511563327688587
7,0,0.6464834533404404
7,1,1.1164414973586292
7,1,3.5097964489033044
7,1,1.0377287703841942
7,1,0.48153514683791293
7,1,0.8262682709938659
7,1,1.2877400066545153
7,1,0.03147963953563948
7,1,0.8037666533583462
7,1,1.388782178192069
7,1,0.3813782051076286
7,1,0.22962524667613335
7,1,0.7081434304321002
7,1,0.07664553805580679
7,1,0.27419163628269816
7,1,0.1366269540123634
7,1,0.1305548382649088
7,1,0.16491748113840501
7,2,0.1101269603297751
7,2,0.10794271905162574
7,2,0.23841696088182468
7,2,1.1734030864060427
7,2,1.3126748299069875
7,2,1.9794600635379276
7,2,0.42055850070392625
7,2,1.3008036926382445
7,2,0.7661774930012076
7,2,0.7771962362162592
7,2,1.9016934131433296
7,2,0.44402999117061925
7,2,1.934741569458672
7,2,1.3718273939585681
7,2,0.29528040985239756
7,2,0.40788683225176614
7,2,0.864639781329929
7,2,0.9838157353070236
7,2,0.37916650588867656
7,2,0.4108222366367383
7,2,0.32186162399978735
7,2,1.485383095106297
7,2,0.1783625221049421
7,2,1.4482815373272042
7,2,0.47430345068543234
7,2,0.157914535045771
7,2,0.8952930808567235
7,2,1.250944757780506
8,0,0.3704244906870323
8,0,0.7129034109268546
8,0,0.016004628702378107
8,0,0.44297181960096926
8,0,0.7621050981179754
8,0,0.5240934416486664
8,0,0.4443711075462412
8,0,0.9209189933335711
8,0,0.9583155077381671
8,0,0.5252958436669213
8,0,0.45886384738434244
8,0,0.0323471059051271
8,0,0.12870384785580563
8,0,2.0531050960476556
8,0,2.915323145658505
8,1,0.07227927902292244
8,1,0.22852517949859036
8,1,0.17257428216278656
8,1,0.21968926302441252
8,1,0.10022139478434777
8,1,1.1676451272734103
8,1,0.0385242328969189
8,1,0.9660006163571581
8,1,0.6882332281567789
8,1,0.2862270844588405
8,1,0.11437671571524
8,1,1.586972807725645
8,1,2.1073338763275427
8,1,0.8944089741150621
8,1,0.15882172757257124
8,2,0.8608846833319147
8,2,2.888120312234801
8,2,1.4216039144637282
8,2,1.9431109635904287
8,2,0.5630696608282688
8,2,0.2978888812360079
8,2,1.7411984811980064
8,2,0.044471884529096554
8,2,1.3913930887308832
8,2,0.33734357250996133
8,2,0.7741564680196847
8,2,0.19831336444724315
8,2,1.2566777870003285
8,2,1.3582982869320122
8,2,2.8158624708875366
8,2,0.2137051520442234
8,2,0.7478214899001698
8,2,1.3085773975918746
8,2,0.899457652232179
8,2,1.0756131536057976
8,2,0.3566483179674198
8,2,1.1907213911501207
8,2,1.020355790034195
8,3,0.4646426504228823
8,3,0.7696427349353697
8,3,0.05448903459516204
8,3,0.6795978292133281
8,3,0.919921157685388
8,3,1.6715804285744573
8,3,1.6533718389694538
8,3,1.4862896678304771
8,3,1.7082289923402716
8,3,0.8731667729956988
8,3,0.07652573391613976
8,3,1.0662822729408516
8,3,0.13094786796360017
8,3,0.6136498536145881
8,3,1.1904640360762229
8,3,0.9899303470643789
8,3,0.08709741164045551
8,3,1.1601102123009206
8,3,0.7538052566587342
8,3,1.4490360454403792
8,3,0.16579330145884724
8,3,0.648263828421985
8,3,0.8566368724032687
8,3,0.026382441577000888
8,3,0.2647190437576826
8,3,0.6783617433656933
8,3,0.017574023055212627
8,3,0.10046045786914973
8,3,0.739176737937732
8,3,0.37768484523985046
8,3,1.2776721906298314
8,3,0.07232986079510705
8,3,0.12917887140211806
8,3,0.5961160425450491
8,3,1.8108115748116052
8,3,1.135908189544518
8,3,1.5089994959551298
8,3,0.4480515838937609
8,3,1.8657258170570967
8,3,0.21301614335798158
9,0,0.17800000435428542
9,0,0.10864499886270584
9,0,0.5406025489791572
9,0,0.07256530966456781
9,0,0.05078398285339278
9,0,0.7291375102388921
9,0,0.168716634880148
9,0,0.194006514349867
9,0,0.06329067879307258
9,0,0.4348878989682373
9,0,1.6555179443758279
9,0,0.3507504064140895
9,0,1.2064194381035616
9,0,2.495162463663556
9,1,0.021465420899655314
9,1,0.02805556883827435
9,1,0.1947340849039186
9,1,0.054068927200347956
9,1,0.7703061505068353
9,1,1.0946733620603228
9,1,0.44538072072436513
9,1,0.19778578528482305
9,1,0.9996391381536478
9,1,1.2366046250424343
9,1,0.46203144165592547
9,1,0.16883568181983746
9,1,0.8810177574508175
9,1,0.5252213608206965
9,2,0.9282892068306721
9,2,3.1134121722779313
9,2,0.8962323134192773
9,2,0.5192883828926406
9,2,0.0832662686458088
9,2,0.17175695412107406
9,2,0.3771406459942654
9,2,1.7645447150653784
9,2,1.8213979048731705
9,2,0.2908003633533499
9,2,0.5762689671041561
9,2,0.22786343043479523
9,2,0.4474586377982951
9,2,0.42153381917883226
9,2,2.093400294781415
9,2,0.11507132052364331
9,2,1.0203579807662428
9,2,0.5128125008246001
9,2,0.30721066379467155
9,2,0.0517583009121745
9,2,0.5342357059962106
9,2,0.03727863202141594
9,3,0.7826375872300128
9,3,1.8953448998883564
9,3,0.8066575051366792
9,3,1.3787821494030794
9,3,0.0006979398303039706
9,3,1.7328454149439363
9,3,0.45183371360651164
9,3,0.23246903405184288
9,3,1.6700809106705887
9,3,0.876697570187046
9,3,0.24811046942011214
9,3,1.1946076977760047
9,3,1.3818923223945214
9,3,0.21667485064432102
9,3,0.6776964792502874
9,3,0.24175002101048784
9,3,1.0480525134120382
9,3,0.6350729387376316
9,3,2.383213440182691
9,3,0.3187571704029574
9,3,0.8462940813356569
9,3,0.8268446089239512
9,3,1.381898559443513
9,3,0.19392343842561463
9,3,1.2775603023261357
9,3,0.04509844557985824
9,3,0.018464399905374688
9,3,0.10009310275461221
9,3,0.6869774297219412
9,3,0.3947877215458189
9,3,0.7126104289018221
9,3,1.2602162644295745
9,3,0.5884930144134957
9,3,0.09222934446760414
9,3,1.6061799340626977
9,3,2.173554187920545
9,3,0.4064402662219304
9,3,0.256308467451628
10,0,1.461656287744012
10,0,1.5909925009263093
10,0,2.0760432679259435
10,0,1.823287562849424
10,0,1.5335837198940694
10,0,1.3224769804526495
10,0,0.5063592434706771
10,0,0.5692098658704661
10,0,0.5451892863551455
10,0,0.8896966579167126
10,0,0.2969543342990107
10,0,0.9450421753248104
10,0,0.2763414374026569
10,0,0.32605334759828175
10,0,0.6500452984990588
